DATAFLOW,LAST UPDATE,freq,unit,crops,agprdmet,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1400,TOTAL,IT,2016,21781,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1400,TOTAL,IT,2018,22880,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1400,TOTAL,IT,2020,22909,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,DE,2012,8500,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,DE,2014,9800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,DE,2016,9468,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,DE,2018,13472,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,DE,2020,20448,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,EL,2012,6674,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,EL,2014,4259,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,EL,2016,4820,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,EL,2018,8004,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,EL,2020,9761,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,ES,2012,454,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,ES,2014,818,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,ES,2016,677,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,ES,2018,676,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,ES,2020,1075,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,FR,2012,17034,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,FR,2014,19096,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,FR,2016,26303,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,FR,2018,50559,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,FR,2020,65738,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,IT,2012,8400,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,IT,2014,7685,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,IT,2016,12203,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,IT,2018,18278,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1500,TOTAL,IT,2020,15738,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,DE,2012,31100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,DE,2014,33000,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,DE,2016,34046,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,DE,2018,34599,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,DE,2020,36163,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,EL,2012,3117,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,EL,2014,3671,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,EL,2016,4145,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,EL,2018,2851,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,EL,2020,2124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,ES,2012,19868,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,ES,2014,19911,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,ES,2016,29600,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,ES,2018,24326,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,ES,2020,25964,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,FR,2012,32325,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,FR,2014,30526,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,FR,2016,46311,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,FR,2018,62962,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,FR,2020,69242,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,IT,2012,27554,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,IT,2014,28413,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,IT,2016,35297,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,IT,2018,27624,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C1600_1700_1900,TOTAL,IT,2020,30336,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,DE,2018,0,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,EL,2012,291,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,EL,2014,407,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,EL,2016,991,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,EL,2018,1745,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,EL,2020,1688,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,ES,2012,432,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,ES,2016,1596,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,ES,2018,1360,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,ES,2020,1477,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,FR,2012,1307,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,FR,2014,1299,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,FR,2016,2022,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,FR,2018,2531,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,FR,2020,3099,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,IT,2012,9049,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,IT,2014,10903,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,IT,2016,16602,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,IT,2018,17832,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,C2000,TOTAL,IT,2020,17020,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,DE,2014,9065,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,DE,2016,10081,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,DE,2018,11663,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,DE,2020,12957,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,EL,2014,1853,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,EL,2016,2236,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,EL,2018,2882,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,EL,2020,3961,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,ES,2014,101728,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,ES,2016,144957,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,ES,2018,181708,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,ES,2020,214266,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,FR,2014,20970,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,FR,2016,25272,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,FR,2018,35949,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,FR,2020,43090,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,IT,2014,58345,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,IT,2016,70586,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,IT,2018,87160,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F0000,TOTAL,IT,2020,92217,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,DE,2012,6800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,DE,2014,7000,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,DE,2016,7472,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,DE,2018,8406,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,DE,2020,9409,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,EL,2012,945,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,EL,2014,520,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,EL,2016,637,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,EL,2018,824,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,EL,2020,1245,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,ES,2012,4869,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,ES,2014,4571,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,ES,2016,5648,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,ES,2018,7326,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,ES,2020,8745,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,FR,2012,9964,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,FR,2014,11210,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,FR,2016,13544,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,FR,2018,21388,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,FR,2020,23530,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,IT,2012,17894,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,IT,2014,17889,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,IT,2016,22378,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,IT,2018,27326,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1000,TOTAL,IT,2020,28685,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,DE,2014,5100,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,DE,2016,5554,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,DE,2018,7220,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,DE,2020,8609,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,EL,2014,223,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,EL,2016,303,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,EL,2018,378,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,EL,2020,557,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,ES,2014,978,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,ES,2016,1384,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,ES,2018,2157,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,ES,2020,2639,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,FR,2014,7087,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,FR,2016,9072,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,FR,2018,14527,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,FR,2020,16946,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,IT,2014,5212,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,IT,2016,9945,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,IT,2018,12679,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1100,TOTAL,IT,2020,13888,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,DE,2012,4700,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,DE,2014,4800,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,DE,2016,5233,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,DE,2018,6815,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,DE,2020,8097,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,EL,2012,241,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,EL,2014,157,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,EL,2016,205,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,EL,2018,254,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,EL,2020,344,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,ES,2012,704,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,ES,2014,765,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,ES,2016,1041,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,ES,2018,1483,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,ES,2020,1839,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,FR,2012,5422,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,FR,2014,6227,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,FR,2016,7975,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,FR,2018,12725,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,FR,2020,14639,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,IT,2012,3995,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,IT,2014,3950,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,IT,2016,5182,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,IT,2018,7400,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1110,TOTAL,IT,2020,8273,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,DE,2012,300,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,DE,2014,300,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,DE,2016,321,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,DE,2018,356,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,DE,2020,511,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,EL,2012,76,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,EL,2014,66,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,EL,2016,98,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,EL,2018,124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,EL,2020,213,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,ES,2012,153,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,ES,2014,213,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,ES,2016,308,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,ES,2018,448,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,ES,2020,564,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,FR,2012,573,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,FR,2014,646,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,FR,2016,973,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,FR,2018,1427,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,FR,2020,1597,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,IT,2012,1280,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,IT,2014,1262,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,IT,2016,1732,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,IT,2018,2472,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1120,TOTAL,IT,2020,2489,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,DE,2018,49,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,ES,2016,36,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,ES,2018,226,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,ES,2020,236,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,FR,2014,214,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,FR,2016,124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,FR,2018,375,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,FR,2020,711,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,IT,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,IT,2016,3031,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,IT,2018,2808,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1190,TOTAL,IT,2020,3126,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,DE,2014,1900,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,DE,2016,1918,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,DE,2018,1186,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,DE,2020,801,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,EL,2014,297,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,EL,2016,333,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,EL,2018,447,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,EL,2020,687,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,ES,2014,3593,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,ES,2016,4264,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,ES,2018,5169,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,ES,2020,6105,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,FR,2014,4123,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,FR,2016,4472,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,FR,2018,6860,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,FR,2020,6584,e
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,IT,2014,12677,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,IT,2016,12433,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,IT,2018,14647,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1200,TOTAL,IT,2020,14797,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,DE,2012,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,DE,2014,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,DE,2016,0,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,DE,2018,,n
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,EL,2012,124,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,EL,2014,88,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,EL,2016,86,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,EL,2018,71,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,EL,2020,155,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,ES,2012,387,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,ES,2014,414,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,ES,2016,575,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,ES,2018,891,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,ES,2020,1134,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,FR,2012,415,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,FR,2014,411,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,FR,2016,418,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,FR,2018,642,
ESTAT:ORG_CROPAR(1.0),14/12/23 11:00:00,A,HA,F1210,TOTAL,FR,2020,838,e
